Database ID,WO Type,Date Opened,Input Bulk Lot ID(s),Input Bulk Lot Type(s),Production,Total WO Input Weight,Total Finalized Weight,Output Bulk Lot ID(s),Output Bulk Lot Type(s),Production,Output Weight per Bulk Lot,Total Output Weight,Date Closed
4115,Oil - Transfer to Extraction Department,1/17/2019 8:36,1018,Dried,Oil Hybrid Blend,18514.5,18372.5,1018,Dried,Oil Hybrid Blend,18372.5,18372.5,1/17/2019 8:36
4109,Oil - Transfer to Extraction Department,1/16/2019 13:02,1016,Dried,Oil Hybrid Blend,18223.13,17906.5,1016,Dried,Oil Hybrid Blend,17906.5,17906.5,1/16/2019 13:03
4119,Oil - Transfer to Extraction Department,1/17/2019 11:37,1019,Dried,Oil Hybrid Blend,18418.82,17937.5,1019,Dried,Oil Hybrid Blend,17937.5,17937.5,1/17/2019 11:38
4125,Oil - Transfer to Extraction Department,1/17/2019 16:13,1023,Dried,Oil Hybrid Blend,11968,11904.5,1023,Dried,Oil Hybrid Blend,11904.5,11904.5,1/17/2019 16:15
4097,Oil - Transfer to Extraction Department,1/14/2019 12:34,1014,Dried,Oil Sativa Blend,13110.68,13110.68,1014,Dried,Oil Sativa Blend,13110.68,13110.68,1/18/2019 14:07
4136,Oil - Transfer to Extraction Department,1/18/2019 14:04,1028,Dried,Oil Sour Kush,18128.6,17890,1028,Dried,Oil Sour Kush,17890,17890,1/18/2019 14:06
4164,Oil - Transfer to Extraction Department,1/22/2019 13:02,1021,Dried,Oil High CBD,14524.5,14531.5,1021,Dried,Oil High CBD,14531.5,14531.5,1/22/2019 13:03
4151,Oil - Transfer to Extraction Department,1/21/2019 13:12,1020,Dried,Oil High CBD,13983.7,13957.5,1020,Dried,Oil High CBD,13957.5,13957.5,1/21/2019 13:14
4167,Oil - Transfer to Extraction Department,1/22/2019 13:27,1022,Dried,Oil High CBD,14000,14000,1022,Dried,Oil High CBD,14000,14000,1/22/2019 13:27
4177,Oil - Transfer to Extraction Department,1/23/2019 14:37,1032,Dried,Oil Black Widow,18206.96,18442,1032,Dried,Oil Black Widow,18442,18442,1/23/2019 14:38
4186,Oil - Transfer to Extraction Department,1/24/2019 12:40,1035,Dried,Oil Black Widow,18000,18903.5,1035,Dried,Oil Black Widow,18903.5,18903.5,1/24/2019 12:42
4204,Oil - Transfer to Extraction Department,1/29/2019 11:42,1043,Dried,Oil Hybrid Blend,12073.9,11643,1043,Dried,Oil Hybrid Blend,11643,11643,1/29/2019 11:43
4227,Oil - Transfer to Extraction Department,2/4/2019 11:30,1057,Dried,Oil Hybrid Blend,13381.4,13363,1057,Dried,Oil Hybrid Blend,13363,13363,2/4/2019 11:30
45,Oil - Vacuum Purge,1/1/2017 1:58,Research Blend - 1 - Dec. 19 2016,Oil,R&D Oil Research Blends,195,100,Research Blend - 1 - Dec. 19 2016,Oil,R&D Oil Research Blends,100,100,1/1/2017 1:58
36,Oil - Winterization,1/1/2017 1:33,Research Blend - 1 - Dec. 19 2016,Oil,R&D Oil Research Blends,410,0,Research Blend - 1 - Dec. 19 2016,Oil,R&D Oil Research Blends,0,0,1/1/2017 1:36
37,Oil - Winterization,1/1/2017 1:38,Research Blend - 1 - Dec. 19 2016,Oil,R&D Oil Research Blends,200,0,Research Blend - 1 - Dec. 19 2016,Oil,R&D Oil Research Blends,0,0,1/1/2017 1:39
72,Oil - Winterization,1/25/2017 12:16,Research Blend-2-032(2),Oil,R&D Oil Research Blends,93,0,Research Blend-2-032(2),Oil,R&D Oil Research Blends,0,0,1/25/2017 12:18
75,Oil - Winterization,1/25/2017 18:22,Research Blend-2-032(clean)-Crude,Oil,R&D Oil Research Blends,219.5,0,Research Blend-2-032(clean)-Crude,Oil,R&D Oil Research Blends,0,0,1/25/2017 18:25
97,Oil - Winterization,2/21/2017 23:43,,,,0,,,,,,0,
89,Oil - Winterization,1/31/2017 17:07,Research Blend-2-019(2),Oil,R&D Oil Research Blends,87,0,Research Blend-2-019(2),Oil,R&D Oil Research Blends,0,0,1/31/2017 17:08
96,Oil - Winterization,2/21/2017 23:43,125(1),Oil,R&D Oil Jesus OG,1622.5,0,125(1),Oil,R&D Oil Jesus OG,0,0,2/21/2017 23:45
130,Oil - Winterization,2/27/2017 17:38,125(2),Oil,R&D Oil Jesus OG,710,0,125(2),Oil,R&D Oil Jesus OG,0,0,2/27/2017 17:39
136,Oil - Winterization,2/28/2017 20:05,125(3),Oil,R&D Oil Jesus OG,379,0,125(3),Oil,R&D Oil Jesus OG,0,0,2/28/2017 20:06
183,Oil - Winterization,4/12/2017 17:38,Research Blend-3,Oil,R&D Oil Research Blends,275.5,0,Research Blend-3,Oil,R&D Oil Research Blends,0,0,4/12/2017 17:39
207,Oil - Winterization,5/2/2017 18:36,197(1),Oil,Oil Black Widow,1399,0,197(1),Oil,Oil Black Widow,0,0,5/2/2017 18:37
276,Oil - Winterization,6/21/2017 18:45,248,Oil,R&D Oil Treasure Island,854.5,0,248,Oil,R&D Oil Treasure Island,0,0,6/21/2017 18:47
295,Oil - Winterization,7/21/2017 20:23,254,Oil,Oil Jesus OG,1782.5,0,254,Oil,Oil Jesus OG,0,0,7/21/2017 20:24
322,Oil - Winterization,8/10/2017 16:37,275(1),Oil,R&D Oil Alien Dawg,160,0,275(1),Oil,R&D Oil Alien Dawg,0,0,8/10/2017 16:37
699,Oil - Winterization,9/18/2017 16:52,197(2),Oil,R&D Oil Black Widow,276,0,197(2),Oil,R&D Oil Black Widow,0,0,9/18/2017 16:53
889,Oil - Winterization,10/18/2017 9:34,374(2),Oil,Oil Sativa Blend,894,0,374(2),Oil,Oil Sativa Blend,0,0,10/18/2017 9:35
891,Oil - Winterization,10/18/2017 9:42,374(1),Oil,Oil Sativa Blend,620.5,0,374(1),Oil,Oil Sativa Blend,0,0,10/18/2017 9:44
980,Oil - Winterization,10/30/2017 17:53,341(1),Oil,Oil Black Widow,1277,1884.5,341(1),Oil,Oil Black Widow,1884.5,1884.5,10/30/2017 17:53
1237,Oil - Winterization,11/24/2017 10:33,372,Oil,Oil Alien Dawg (APH),1499.5,10845,372,Oil,Oil Alien Dawg (APH),10845,10845,11/24/2017 10:35
2406,Oil - Winterization,3/9/2018 11:23,330(1),Oil,Oil Sativa Blend,946,7129,330(1),Oil,Oil Sativa Blend,7129,7129,3/9/2018 11:24
2407,Oil - Winterization,3/9/2018 12:08,369(1),Oil,Oil Sativa Blend,785.5,5216.5,369(1),Oil,Oil Sativa Blend,5216.5,5216.5,3/9/2018 12:09
2412,Oil - Winterization,3/9/2018 13:04,260(1),Oil,Oil Sativa Blend,1190.5,8014.5,260(1),Oil,Oil Sativa Blend,8014.5,8014.5,3/9/2018 13:06
2466,Oil - Winterization,3/16/2018 11:20,331(1),Oil,Oil Hybrid Blend,1761,10080,331(1),Oil,Oil Hybrid Blend,10080,10080,3/16/2018 11:21
2467,Oil - Winterization,3/16/2018 12:56,370(1),Oil,Oil Hybrid Blend,1281.5,5999,370(1),Oil,Oil Hybrid Blend,5999,5999,3/16/2018 12:56
2469,Oil - Winterization,3/16/2018 13:27,264(1),Oil,Oil Hybrid Blend,757,3458.5,264(1),Oil,Oil Hybrid Blend,3458.5,3458.5,3/16/2018 13:27
2585,Oil - Winterization,3/23/2018 15:38,345(1),Oil,Oil Jesus OG,2091.3,10078.5,345(1),Oil,Oil Jesus OG,10078.5,10078.5,3/23/2018 15:39
2865,Oil - Winterization,5/4/2018 15:32,631,Oil,Oil Black Widow,421.5,4707.5,631,Oil,Oil Black Widow,4707.5,4707.5,5/4/2018 15:33
2857,Oil - Winterization,5/3/2018 16:01,640,Oil,Oil Atomical Haze,1547.5,8874,640,Oil,Oil Atomical Haze,8874,8874,5/3/2018 16:02
2904,Oil - Winterization,5/9/2018 13:24,630(1),Oil,Oil Northern Lights,1172.5,6025.5,630(1),Oil,Oil Northern Lights,6025.5,6025.5,5/9/2018 13:25
2937,Oil - Winterization,5/11/2018 14:26,642(1),Oil,Oil Atomical Haze,661,3137,630(1),Oil,Oil Northern Lights,3137,3137,5/11/2018 14:28
2962,Oil - Winterization,5/15/2018 14:08,629(1),Oil,Oil Nebula II,586,2985.5,629(1),Oil,Oil Nebula II,2985.5,2985.5,5/15/2018 14:09
2992,Oil - Winterization,5/18/2018 13:18,628(1),Oil,Oil Nebula II,1275.5,8254.5,628(1),Oil,Oil Nebula II,8254.5,8254.5,5/18/2018 13:19
3012,Oil - Winterization,5/23/2018 13:55,615(1),Oil,Oil Treasure Island (APH),608,3132.5,615(1),Oil,Oil Treasure Island (APH),3132.5,3132.5,5/23/2018 13:56
3075,Oil - Winterization,6/1/2018 15:19,686(1),Oil,Oil Treasure Island (APH),1665,8853.5,686(1),Oil,Oil Treasure Island (APH),8853.5,8853.5,6/1/2018 15:20
3138,Oil - Winterization,6/8/2018 15:29,691(1),Oil,Oil Alien Dawg (APH),1865,9375.5,691(1),Oil,Oil Alien Dawg (APH),9375.5,9375.5,6/8/2018 15:30
3187,Oil - Winterization,6/14/2018 16:05,687(1),Oil,Oil Treasure Island (APH),1990.5,20994.5,687(1),Oil,Oil Treasure Island (APH),20994.5,20994.5,6/14/2018 16:05
3195,Oil - Winterization,6/18/2018 15:10,625(1),Oil,Oil Nebula II,1072,6367,625(1),Oil,Oil Nebula II,6367,6367,6/18/2018 15:11
3213,Oil - Winterization,6/21/2018 13:48,624(1),Oil,Oil Nebula II,1990,12629.5,624(1),Oil,Oil Nebula II,12629.5,12629.5,6/21/2018 13:48
3224,Oil - Winterization,6/25/2018 10:29,641(1),Oil,Oil Atomical Haze,1586.5,12629.5,641(1),Oil,Oil Atomical Haze,12629.5,12629.5,6/25/2018 10:29
3261,Oil - Winterization,6/27/2018 15:20,542(1),Oil,Oil Sativa Blend,1226.5,6571.5,542(1),Oil,Oil Sativa Blend,6571.5,6571.5,6/27/2018 15:24
3277,Oil - Winterization,7/3/2018 10:12,468(1),Oil,Oil Northern Lights,1090.5,11775.5,468(1),Oil,Oil Northern Lights,11775.5,11775.5,7/3/2018 10:12
3490,Oil - Winterization,8/14/2018 15:57,804(1),Dried,Oil Treasure Island (APH),1541,9681.5,804(1),Dried,Oil Treasure Island (APH),9681.5,9681.5,8/14/2018 15:58
3504,Oil - Winterization,8/16/2018 14:40,805,Oil,Oil Treasure Island (APH),1017,11200.5,805,Oil,Oil Treasure Island (APH),11200.5,11200.5,8/16/2018 14:41
3520,Oil - Winterization,8/20/2018 13:33,806,Dried,Oil Treasure Island (APH),1104.5,9557.5,806,Dried,Oil Treasure Island (APH),9557.5,9557.5,8/20/2018 13:33
3549,Oil - Winterization,8/30/2018 14:54,815,Oil,Oil Treasure Island (APH),962,6943,815,Oil,Oil Treasure Island (APH),6943,6943,8/30/2018 14:54
3560,Oil - Winterization,9/5/2018 13:36,466,Dried,Oil Northern Lights,1129,11488.5,466,Dried,Oil Northern Lights,11488.5,11488.5,9/5/2018 13:36
3572,Oil - Winterization,9/11/2018 8:15,467,Dried,Oil Northern Lights,1147.5,9151,467,Dried,Oil Northern Lights,9151,9151,9/11/2018 8:16
3586,Oil - Winterization,9/14/2018 9:40,771,Oil,Oil Northern Lights,1023.5,9203,771,Oil,Oil Northern Lights,9203,9203,9/14/2018 9:40
3616,Oil - Winterization,9/19/2018 12:35,772,Dried,Oil Northern Lights,1372,8881,772,Dried,Oil Northern Lights,8881,8881,9/19/2018 12:35
3632,Oil - Winterization,9/21/2018 14:46,773,Dried,Oil Northern Lights,1483,9034,773,Dried,Oil Northern Lights,9034,9034,9/21/2018 14:47
3651,Oil - Winterization,9/27/2018 11:24,476,Oil,Oil Sativa Blend,1602.5,11846,476,Oil,Oil Sativa Blend,11846,11846,9/27/2018 11:24
3785,Oil - Winterization,10/25/2018 8:21,897,Dried,Oil Sour Kush,1864.5,14565.5,897,Dried,Oil Sour Kush,14565.5,14565.5,10/25/2018 8:22
3804,Oil - Winterization,10/30/2018 12:52,472,Dried,Oil Nebula II,1738.5,16581,472,Dried,Oil Nebula II,16581,16581,10/30/2018 12:53
3859,Oil - Winterization,11/12/2018 8:55,854,Oil,Oil Hybrid Blend,1672.5,19487,854,Oil,Oil Hybrid Blend,19487,19487,11/12/2018 8:55
3903,Oil - Winterization,11/23/2018 10:15,920,Oil,Oil Black Widow,2868,22647,920,Oil,Oil Black Widow,22647,22647,11/23/2018 14:16
3967,Oil - Winterization,12/8/2018 9:16,931,Oil,Oil Hybrid Blend,1243,19326.5,931,Oil,Oil Hybrid Blend,19326.5,19326.5,12/8/2018 9:20
4003,Oil - Winterization,12/14/2018 13:19,981,Dried,Oil Nightingale (NN),1102.5,20368,981,Dried,Oil Nightingale (NN),20368,20368,12/14/2018 13:20
4061,Oil - Winterization,1/4/2019 14:35,994,Dried,Oil Treasure Island (APH),2021.5,26014.5,994,Dried,Oil Treasure Island (APH),26014.5,26014.5,1/4/2019 14:36
4044,Oil - Winterization,12/28/2018 15:13,984,Oil,Oil Treasure Island (APH),1993,15073,984,Oil,Oil Treasure Island (APH),15073,15073,12/28/2018 15:13
4089,Oil - Winterization,1/11/2019 12:17,983,Dried,Oil Nightingale (NN),1494.5,15127,983,Dried,Oil Nightingale (NN),15127,15127,1/11/2019 12:18
4107,Oil - Winterization,1/16/2019 12:46,1007,Dried,Oil Nebula II,2264,25930,1007,Dried,Oil Nebula II,25930,25930,1/16/2019 12:46
4148,Oil - Winterization,1/21/2019 10:28,1008,Dried,Oil Nebula II,2401,24634.5,1008,Dried,Oil Nebula II,24634.5,24634.5,1/21/2019 10:29
4199,Oil - Winterization,1/25/2019 16:01,1020,Oil,Oil High CBD,2444.5,27974.5,1020,Oil,Oil High CBD,27974.5,27974.5,1/25/2019 16:01
4234,Oil - Winterization,2/4/2019 15:04,1022,Oil,Oil High CBD,1596.5,23362.5,1022,Oil,Oil High CBD,23362.5,23362.5,2/4/2019 15:05
4212,Oil - Winterization,1/30/2019 10:25,1021,Dried,Oil High CBD,1865,25595,1021,Dried,Oil High CBD,25595,25595,1/30/2019 10:25
4253,Oil - Winterization,2/7/2019 14:27,1032,Oil,Oil Black Widow,3526,40180,1032,Oil,Oil Black Widow,40180,40180,2/7/2019 14:27
4267,Oil - Winterization,2/13/2019 16:00,1028,Oil,Oil Sour Kush,2700.5,37437,1028,Oil,Oil Sour Kush,37437,37437,2/13/2019 16:01
961,Oil - Winterization/Filtration,10/27/2017 17:17,383(1),Oil,Oil Alien Dawg (APH),268.5,7546.5,383(1),Oil,Oil Alien Dawg (APH),7546.5,7546.5,10/30/2017 15:07
1025,Oil - Winterization/Filtration,11/3/2017 16:21,340(1),Oil,Oil Black Widow,1560.5,11308.5,340(1),Oil,Oil Black Widow,11308.5,11308.5,11/3/2017 16:47
1026,Oil - Winterization/Filtration,11/6/2017 15:21,340(1),Oil,Oil Black Widow,11308.5,11050,340(1),Oil,Oil Black Widow,11050,11050,11/6/2017 15:22
1027,Oil - Winterization/Filtration,11/6/2017 15:24,340(1),Oil,Oil Black Widow,11050,12625,340(1),Oil,Oil Black Widow,12625,12625,11/6/2017 15:26
1081,Oil - Winterization/Filtration,11/14/2017 10:20,379,Oil,Oil Treasure Island (APH),5665.5,6970,379(1),Oil,Oil Treasure Island (APH),6970,6970,11/14/2017 10:41
1112,Oil - Winterization/Filtration,11/17/2017 10:58,380(1),Oil,Oil Treasure Island (APH),857.84,6337,380(1),Oil,Oil Treasure Island (APH),6337,6337,11/17/2017 11:00
1398,Oil - Winterization/Filtration,12/11/2017 13:30,346(1),Oil,Oil Jesus OG,1697,5287.5,346(1),Oil,Oil Jesus OG,5287.5,5287.5,12/11/2017 13:34
1438,Oil - Winterization/Filtration,12/13/2017 17:35,346(1),Oil,Oil Jesus OG,5287.5,18529.5,346(1),Oil,Oil Jesus OG,18529.5,18529.5,12/13/2017 17:37
1744,Oil - Winterization/Filtration,1/4/2018 16:32,373(1),Oil,Oil Alien Dawg (APH),2085.5,24698.5,373(1),Oil,Oil Alien Dawg (APH),24698.5,24698.5,1/8/2018 12:48
1770,Oil - Winterization/Filtration,1/11/2018 12:43,338(1),Oil,Oil Black Widow,2064,24698.5,338(1),Oil,Oil Black Widow,24698.5,24698.5,1/11/2018 14:55
1819,Oil - Winterization/Filtration,1/15/2018 16:43,339(1),Oil,Oil Black Widow,1574,13151,339(1),Oil,Oil Black Widow,13151,13151,1/15/2018 16:43
1863,Oil - Winterization/Filtration,1/18/2018 13:10,255(1),Oil,Oil Jesus OG,1598.1,14200,255(1),Oil,Oil Jesus OG,14200,14200,1/18/2018 13:11
1934,Oil - Winterization/Filtration,1/22/2018 16:10,347(1),Oil,Oil Jesus OG,1528,21700,347(1),Oil,Oil Jesus OG,21700,21700,1/22/2018 16:11
1956,Oil - Winterization/Filtration,1/24/2018 15:26,260(2),Oil,Oil Sativa Blend,1629.5,22092,260(2),Oil,Oil Sativa Blend,22092,22092,1/24/2018 15:26
1982,Oil - Winterization/Filtration,1/26/2018 15:08,265(1),Oil,Oil THC/CBD Mixed Blend ,968.5,14735,265(1),Oil,Oil THC/CBD Mixed Blend ,14735,14735,1/26/2018 15:10
2179,Oil - Winterization/Filtration,2/22/2018 10:45,441(2),Oil,Oil Treasure Island (APH),846,7081,441(2),Oil,Oil Treasure Island (APH),7081,7081,2/22/2018 10:46
2173,Oil - Winterization/Filtration,2/21/2018 13:55,441(1),Oil,Oil Treasure Island (APH),820,9877.5,441(1),Oil,Oil Treasure Island (APH),9877.5,9877.5,2/21/2018 13:58
2299,Oil - Winterization/Filtration,3/2/2018 16:16,348(1),Oil,Oil Jesus OG,1904.5,11787,348(1),Oil,Oil Jesus OG,11787,11787,3/2/2018 16:17
2384,Oil - Winterization/Filtration,3/6/2018 12:41,348(1),Oil,Oil Jesus OG,11787,20042.5,348(1),Oil,Oil Jesus OG,20042.5,20042.5,3/6/2018 12:42
2435,Oil - Winterization/Filtration,3/14/2018 11:05,260(1),Oil,Oil Sativa Blend,8014.5,22092,260(1),Oil,Oil Sativa Blend,22092,22092,3/14/2018 11:07
2426,Oil - Winterization/Filtration,3/13/2018 12:06,369(1),Oil,Oil Sativa Blend,5216.5,15431,369(1),Oil,Oil Sativa Blend,15431,15431,3/13/2018 12:07
2436,Oil - Winterization/Filtration,3/14/2018 11:38,330(1),Oil,Oil Sativa Blend,7129,17070.5,330(1),Oil,Oil Sativa Blend,17070.5,17070.5,3/14/2018 11:39
2559,Oil - Winterization/Filtration,3/22/2018 9:56,370(1),Oil,Oil Hybrid Blend,5999,13158,370(1),Oil,Oil Hybrid Blend,13158,13158,3/22/2018 9:57
2545,Oil - Winterization/Filtration,3/20/2018 11:25,264(1),Oil,Oil Hybrid Blend,3458.5,16621,264(1),Oil,Oil Hybrid Blend,16621,16621,3/20/2018 11:26
2555,Oil - Winterization/Filtration,3/21/2018 11:10,331(1),Oil,Oil Hybrid Blend,10080,21905,331(1),Oil,Oil Hybrid Blend,21905,21905,3/21/2018 11:11
2596,Oil - Winterization/Filtration,3/27/2018 10:54,345(1),Oil,Oil Jesus OG,10078.5,16557,345(1),Oil,Oil Jesus OG,16557,16557,3/27/2018 10:55
2613,Oil - Winterization/Filtration,4/3/2018 12:04,442(1),Oil,Oil Treasure Island (APH),18317,15992,442(1),Oil,Oil Treasure Island (APH),15992,15992,4/3/2018 12:06
2610,Oil - Winterization/Filtration,3/29/2018 16:02,442(1),Oil,Oil Treasure Island (APH),1647,18317,442(1),Oil,Oil Treasure Island (APH),18317,18317,3/29/2018 16:02
2617,Oil - Winterization/Filtration,4/3/2018 15:17,614(1),Oil,Oil Alien Dawg (APH),1131.4,6531,614(1),Oil,Oil Alien Dawg (APH),6531,6531,4/3/2018 15:19
2643,Oil - Winterization/Filtration,4/5/2018 12:46,614(1),Oil,Oil Alien Dawg (APH),6531,8713,614(1),Oil,Oil Alien Dawg (APH),8713,8713,4/5/2018 12:47
2834,Oil - Winterization/Filtration,4/30/2018 16:40,626(1),Oil,Oil Nebula II,9447,20500.5,626(1),Oil,Oil Nebula II,20500.5,20500.5,4/30/2018 16:40
2823,Oil - Winterization/Filtration,4/27/2018 17:21,626(1),Oil,Oil Nebula II,2068.5,9447,626(1),Oil,Oil Nebula II,9447,9447,4/27/2018 17:22
2858,Oil - Winterization/Filtration,5/3/2018 16:03,640,Oil,Oil Atomical Haze,8874,11622.5,640,Oil,Oil Atomical Haze,11622.5,11622.5,5/3/2018 16:04
2929,Oil - Winterization/Filtration,5/10/2018 16:51,630(1),Oil,Oil Northern Lights,6025.5,13815,630(1),Oil,Oil Northern Lights,13815,13815,5/10/2018 16:52
2953,Oil - Winterization/Filtration,5/14/2018 11:55,,,,0,6397,642(1),Oil,Oil Atomical Haze,6397,6397,5/14/2018 11:56
2973,Oil - Winterization/Filtration,5/16/2018 16:24,629(1),Oil,Oil Nebula II,2985.5,5679,629(1),Oil,Oil Nebula II,5679,5679,5/16/2018 16:25
2958,Oil - Winterization/Filtration,5/15/2018 11:50,642(1),Oil,Oil Atomical Haze,6397,7155,642(1),Oil,Oil Atomical Haze,7155,7155,5/15/2018 11:50
2975,Oil - Winterization/Filtration,5/17/2018 11:05,629(1),Oil,Oil Nebula II,5679,11958,629(1),Oil,Oil Nebula II,11958,11958,5/17/2018 11:07
3000,Oil - Winterization/Filtration,5/22/2018 12:09,628(1),Oil,Oil Nebula II,8254.5,17778.5,628(1),Oil,Oil Nebula II,17778.5,17778.5,5/22/2018 12:10
3026,Oil - Winterization/Filtration,5/24/2018 13:27,615(1),Oil,Oil Treasure Island (APH),3132.5,6374.5,615(1),Oil,Oil Treasure Island (APH),6374.5,6374.5,5/24/2018 13:28
3029,Oil - Winterization/Filtration,5/25/2018 11:22,615(1),Oil,Oil Treasure Island (APH),6374.5,9341,615(1),Oil,Oil Treasure Island (APH),9341,9341,5/25/2018 11:23
3084,Oil - Winterization/Filtration,6/5/2018 13:26,686(1),Oil,Oil Treasure Island (APH),12693,12560,686(1),Oil,Oil Treasure Island (APH),12560,12560,6/5/2018 13:28
3079,Oil - Winterization/Filtration,6/4/2018 13:47,686(1),Oil,Oil Treasure Island (APH),8853.5,12693,686(1),Oil,Oil Treasure Island (APH),12693,12693,6/4/2018 13:47
3107,Oil - Winterization/Filtration,6/6/2018 16:41,692(1),Oil,Oil Black Widow,2142,13737.5,692(1),Oil,Oil Black Widow,13737.5,13737.5,6/6/2018 16:42
3121,Oil - Winterization/Filtration,6/8/2018 8:22,692(1),Oil,Oil Black Widow,13737.5,18653,692(1),Oil,Oil Black Widow,18653,18653,6/8/2018 8:22
3150,Oil - Winterization/Filtration,6/12/2018 9:16,691(1),Oil,Oil Alien Dawg (APH),9375.5,22076,691(1),Oil,Oil Alien Dawg (APH),22076,22076,6/12/2018 9:16
3188,Oil - Winterization/Filtration,6/15/2018 12:28,687(1),Oil,Oil Treasure Island (APH),20994.5,20994.5,687(1),Oil,Oil Treasure Island (APH),20994.5,20994.5,6/15/2018 12:28
3196,Oil - Winterization/Filtration,6/18/2018 15:11,625(1),Oil,Oil Nebula II,6367,10536,625(1),Oil,Oil Nebula II,10536,10536,6/18/2018 15:12
3206,Oil - Winterization/Filtration,6/19/2018 12:31,625(1),Oil,Oil Nebula II,10536,10292,625(1),Oil,Oil Nebula II,10292,10292,6/19/2018 12:33
3235,Oil - Winterization/Filtration,6/26/2018 13:22,624(1),Oil,Oil Nebula II,12629.5,19782.5,624(1),Oil,Oil Nebula II,19782.5,19782.5,6/26/2018 13:23
3253,Oil - Winterization/Filtration,6/27/2018 13:28,641(1),Oil,Oil Atomical Haze,12629.5,15783.5,641(1),Oil,Oil Atomical Haze,15783.5,15783.5,6/27/2018 13:29
3264,Oil - Winterization/Filtration,6/28/2018 11:47,641(1),Oil,Oil Atomical Haze,15783.5,17127.5,641(1),Oil,Oil Atomical Haze,17127.5,17127.5,6/28/2018 11:48
3283,Oil - Winterization/Filtration,7/3/2018 14:45,468(1),Oil,Oil Northern Lights,11775.5,16182,468(1),Oil,Oil Northern Lights,16182,16182,7/3/2018 14:46
3310,Oil - Winterization/Filtration,7/9/2018 11:18,544(1),Oil,Oil Sativa Blend,1740,8567.5,544(1),Oil,Oil Sativa Blend,8567.5,8567.5,7/9/2018 11:18
3287,Oil - Winterization/Filtration,7/4/2018 11:02,468(1),Oil,Oil Northern Lights,16182,16694,468(1),Oil,Oil Northern Lights,16694,16694,7/4/2018 11:03
3299,Oil - Winterization/Filtration,7/6/2018 11:39,542(1),Oil,Oil Sativa Blend,6571.5,13551,542(1),Oil,Oil Sativa Blend,13551,13551,7/6/2018 11:40
3323,Oil - Winterization/Filtration,7/10/2018 16:47,544(1),Oil,Oil Sativa Blend,8567.5,13989,544(1),Oil,Oil Sativa Blend,13989,13989,7/10/2018 16:47
3359,Oil - Winterization/Filtration,7/16/2018 11:35,544(1),Oil,Oil Sativa Blend,13989,17854.5,544(1),Oil,Oil Sativa Blend,17854.5,17854.5,7/16/2018 11:36
3415,Oil - Winterization/Filtration,7/27/2018 16:58,776,Oil,Oil THC/CBD Mixed Blend ,783.5,9982.5,776,Oil,Oil THC/CBD Mixed Blend ,9982.5,9982.5,7/27/2018 16:58
3472,Oil - Winterization/Filtration,8/8/2018 17:00,784(1),Oil,Oil Hybrid Blend,1836,11764.5,784(1),Oil,Oil Hybrid Blend,11764.5,11764.5,8/8/2018 17:02
3521,Oil - Winterization/Filtration,8/20/2018 13:35,806,Dried,Oil Treasure Island (APH),9557.5,11410.5,806,Dried,Oil Treasure Island (APH),11410.5,11410.5,8/20/2018 13:36
3491,Oil - Winterization/Filtration,8/14/2018 15:59,804(1),Dried,Oil Treasure Island (APH),9681.5,13990.5,804(1),Dried,Oil Treasure Island (APH),13990.5,13990.5,8/14/2018 15:59
3505,Oil - Winterization/Filtration,8/16/2018 14:41,805,Oil,Oil Treasure Island (APH),11200.5,16946.5,805,Oil,Oil Treasure Island (APH),16946.5,16946.5,8/16/2018 14:42
3496,Oil - Winterization/Filtration,8/15/2018 14:31,804(1),Dried,Oil Treasure Island (APH),13990.5,15769,804(1),Dried,Oil Treasure Island (APH),15769,15769,8/15/2018 14:31
3507,Oil - Winterization/Filtration,8/17/2018 12:49,805,Oil,Oil Treasure Island (APH),16946.5,22441.5,805,Oil,Oil Treasure Island (APH),22441.5,22441.5,8/17/2018 12:49
3523,Oil - Winterization/Filtration,8/21/2018 10:51,806,Dried,Oil Treasure Island (APH),11410.5,13740.5,806,Dried,Oil Treasure Island (APH),13740.5,13740.5,8/21/2018 10:51
3550,Oil - Winterization/Filtration,8/30/2018 14:56,815,Oil,Oil Treasure Island (APH),6943,10449.5,815,Oil,Oil Treasure Island (APH),10449.5,10449.5,8/30/2018 14:57
3551,Oil - Winterization/Filtration,8/31/2018 10:45,815,Oil,Oil Treasure Island (APH),10449.5,15195,815,Oil,Oil Treasure Island (APH),15195,15195,8/31/2018 10:45
3561,Oil - Winterization/Filtration,9/5/2018 13:37,466,Dried,Oil Northern Lights,11488.5,13170.5,466,Dried,Oil Northern Lights,13170.5,13170.5,9/5/2018 13:37
3581,Oil - Winterization/Filtration,9/13/2018 12:07,467,Dried,Oil Northern Lights,9151,11063.5,467,Dried,Oil Northern Lights,11063.5,11063.5,9/13/2018 12:08
3583,Oil - Winterization/Filtration,9/13/2018 13:49,467,Dried,Oil Northern Lights,11063.5,23178,467,Dried,Oil Northern Lights,23178,23178,9/13/2018 13:49
3588,Oil - Winterization/Filtration,9/14/2018 12:50,771,Oil,Oil Northern Lights,9203,9203,771,Oil,Oil Northern Lights,9203,9203,9/14/2018 12:51
3634,Oil - Winterization/Filtration,9/24/2018 15:22,773,Dried,Oil Northern Lights,12591,12591,773,Dried,Oil Northern Lights,12591,12591,9/24/2018 15:23
