Database ID,WO Name,WO Type,Location,Date Opened,User Opened,Input Bulk Lot ID(s),Input Bulk Lot Type(s),Production,Input Weight per Bulk Lot,Input Volume per Bulk Lot,Total WO Input Weight,Total WO Input Volume,Finalized,Total Finalized Weight,Total Finalized Volume,Output Bulk Lot ID(s),Output Bulk Lot Type(s),Production,Output Weight per Bulk Lot,Output Volume per Bulk Lot,Total Output Weight,Total Output Volume,Variance Weight %,Variance Volume %,Date Closed,User Closed
2404,lod,Sample - MBA,,09/03/2018 8:15,Meagan Moeyaert,553(3),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),6.68,0,6.68,0,TRUE,0,0,,,,,,0,0,N/A,N/A,09/03/2018 8:16,Meagan Moeyaert
2403,lod,Sample - MBA,,09/03/2018 8:14,Meagan Moeyaert,553,Dried,DI Atomical Haze-S-29-5 (Quantum Kush),7.73,0,7.73,0,TRUE,0,0,,,,,,0,0,N/A,N/A,09/03/2018 8:14,Meagan Moeyaert
2402,lod,Sample - MBA,,09/03/2018 8:12,Meagan Moeyaert,553(6),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),7.73,0,7.73,0,TRUE,0,0,,,,,,0,0,N/A,N/A,09/03/2018 8:13,Meagan Moeyaert
2401,Pre and Post Final Packaging Adjustment,Inventory Adjust - Pkg Run Variance,,08/03/2018 16:02,Kamil Maslowski,257,Dried,DP God Kush-M-7,387.98,0,387.98,0,TRUE,376.59,0,257,Dried,DP God Kush-M-7,376.59,0,376.59,0,2.94,N/A,08/03/2018 16:03,Kamil Maslowski
2400,Pre and Post Final Packaging Adjustment,Inventory Adjust - Pkg Run Variance,,08/03/2018 14:07,Kamil Maslowski,314,Dried,DI Sour Kush-S-8-15 (Afternoon Delight),1063.54,0,1063.54,0,TRUE,1039.41,0,314,Dried,DI Sour Kush-S-8-15 (Afternoon Delight),1039.41,0,1039.41,0,2.27,N/A,08/03/2018 14:10,Kamil Maslowski
2399,Pre & Post final pack adjustment,Inventory Adjust - Pkg Run Variance,,08/03/2018 11:13,Katelynn Biedinger,259,Dried,DP Sour OG-M-8,4213.52,0,4213.52,0,TRUE,4178.16,0,259,Dried,DP Sour OG-M-8,4178.16,0,4178.16,0,0.84,N/A,08/03/2018 11:15,Katelynn Biedinger
2398,Pre and Post Final Packaging Adjustment,Inventory Adjust - Pkg Run Variance,,07/03/2018 14:56,Kamil Maslowski,427,Dried,DI Northern Lights-S-23-1,6280.62,0,6280.62,0,TRUE,6234.5,0,427,Dried,DI Northern Lights-S-23-1,6234.5,0,6234.5,0,0.73,N/A,07/03/2018 14:57,Kamil Maslowski
2397,Oral Spray Test JOG(M)-125(1)-1,Oil - Dilution,-,07/03/2018 14:51,Paul Schapurga,125(1)-1,Oil,R&D Oil Jesus OG,26.5,0,26.5,0,TRUE,0,0,,,,,,0,0,N/A,N/A,07/03/2018 14:52,Paul Schapurga
2396,Qa retain,Sample - QA Retain,,07/03/2018 13:40,Karen Hamilton,320,Dried,DI Delahaze-S-32-31 (Larry OG),114.48,0,114.48,0,TRUE,114.48,0,320,Dried,DI Delahaze-S-32-31 (Larry OG),114.48,0,114.48,0,N/A,N/A,07/03/2018 13:41,Karen Hamilton
2395,Pre and Post Final Packaging Adjustment,Inventory Adjust - Pkg Run Variance,,07/03/2018 10:52,Kamil Maslowski,336,Dried,DI Atomical Haze-S-29-5 (Quantum Kush),977.33,0,977.33,0,TRUE,918.51,0,336,Dried,DI Atomical Haze-S-29-5 (Quantum Kush),918.51,0,918.51,0,6.02,N/A,07/03/2018 10:53,Kamil Maslowski
2394,QA Sample full ACMPR,Sample - QA Release,,06/03/2018 16:38,Janet Schapurga,511,Dried,DI Northern Lights-S-23-1,60.1,0,60.1,0,TRUE,60.1,0,511,Dried,DI Northern Lights-S-23-1,60.1,0,60.1,0,N/A,N/A,06/03/2018 16:39,Janet Schapurga
2393,QA Sample- Full ACMPR,Sample - QA Release,,06/03/2018 16:26,Karen Hamilton,492(2),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),30.6,0,30.6,0,TRUE,30.6,0,492(2),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),30.6,0,30.6,0,N/A,N/A,06/03/2018 16:27,Karen Hamilton
2392,QA Sample Full ACMPR,Sample - QA Release,,06/03/2018 16:24,Janet Schapurga,392,Dried,DI Atomical Haze-S-29-5 (Quantum Kush),61,0,61,0,TRUE,61,0,392,Dried,DI Atomical Haze-S-29-5 (Quantum Kush),61,0,61,0,N/A,N/A,06/03/2018 16:27,Janet Schapurga
2391,QA Sample- Full ACMPR,Sample - QA Release,,06/03/2018 16:23,Karen Hamilton,492,Dried,DI Atomical Haze-S-29-5 (Quantum Kush),30.6,0,30.6,0,TRUE,30.6,0,492,Dried,DI Atomical Haze-S-29-5 (Quantum Kush),30.6,0,30.6,0,N/A,N/A,06/03/2018 16:24,Karen Hamilton
2390,oral spray testing jog(m)-125(1)-D,Lab Sample,,06/03/2018 16:22,Marshall Linder,125(1)-1,Oil,R&D Oil Jesus OG,120.5,0,120.5,0,TRUE,0,0,,,,,,0,0,N/A,N/A,06/03/2018 16:23,Marshall Linder
2389,Pre-Diluted JOG(M)-125(1)-PD,Oil - PreDilution,-,06/03/2018 16:19,Paul Schapurga,348(1),Oil,Oil Jesus OG,1637,0,1637,0,TRUE,8141,0,348(1),Oil,Oil Jesus OG,8141,0,8141,0,N/A,N/A,06/03/2018 16:20,Paul Schapurga
2388,Refined JOG(M)-348(1)-R,Oil - Rotary Evaporation,-,06/03/2018 15:50,Paul Schapurga,348(1),Oil,Oil Jesus OG,20042.5,0,20042.5,0,TRUE,1637,0,348(1),Oil,Oil Jesus OG,1637,0,1637,0,91.83,N/A,06/03/2018 15:52,Paul Schapurga
2387,"irradiated March 5, 2018",Process - Irradiation,Cage - Symbl - Bottled Oil,06/03/2018 13:08,Boe Thomson,511,Dried,DI Northern Lights-S-23-1,14915.1,0,14915.1,0,TRUE,14915.1,0,511,Dried,DI Northern Lights-S-23-1,14915.1,0,14915.1,0,N/A,N/A,06/03/2018 13:10,Boe Thomson
2386,"lot irradiated March 5, 2018",Process - Irradiation,,06/03/2018 13:05,Boe Thomson,492(2),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),8293.6,0,8293.6,0,TRUE,8293.6,0,492(2),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),8293.6,0,8293.6,0,N/A,N/A,06/03/2018 13:07,Boe Thomson
2385,"Lot irradiated March 5, 2018",Process - Irradiation,Cage - Symbl - Bottled Oil,06/03/2018 12:46,Boe Thomson,,,,,,0,0,TRUE,0,0,,,,,,0,0,N/A,N/A,07/03/2019 13:38,Shawn Clarke
2384,Filtrate JOG(M)-348(1)-F,Oil - Winterization/Filtration,Freezer Room 131 - Extraction,06/03/2018 12:41,Paul Schapurga,348(1),Oil,Oil Jesus OG,11787,0,11787,0,TRUE,20042.5,0,348(1),Oil,Oil Jesus OG,20042.5,0,20042.5,0,N/A,N/A,06/03/2018 12:42,Paul Schapurga
2383,return irradiated lot,Process - Irradiation,Cage - Symbl - Bottled Oil,06/03/2018 11:43,Boe Thomson,,,,,,0,0,TRUE,0,0,,,,,,0,0,N/A,N/A,06/03/2018 12:38,Boe Thomson
2382,"lot irradiated March 5, 2018",Process - Irradiation,,06/03/2018 11:39,Boe Thomson,,,,,,0,0,TRUE,17405.6,0,392,Dried,DI Atomical Haze-S-29-5 (Quantum Kush),17405.6,0,17405.6,0,N/A,N/A,06/03/2018 12:45,Boe Thomson
2381,Pre & post Final pack adjustment,Inventory Adjust - Pkg Run Variance,,06/03/2018 11:37,Katelynn Biedinger,307,Dried,DI Jesus OG-S-18-37 (Liv by Lift),6331.44,0,6331.44,0,TRUE,6320.2,0,307,Dried,DI Jesus OG-S-18-37 (Liv by Lift),6320.2,0,6320.2,0,0.18,N/A,06/03/2018 11:38,Katelynn Biedinger
2380,"Lot irradiated March 5, 2018",Process - Irradiation,Cage - Symbl - Bottled Oil,06/03/2018 11:34,Boe Thomson,392,Dried,DI Atomical Haze-S-29-5 (Quantum Kush),17405.6,0,17405.6,0,TRUE,0,0,,,,,,0,0,N/A,N/A,07/03/2019 13:38,Shawn Clarke
2379,Pre & Post final pack adjustment,Inventory Adjust - Pkg Run Variance,,06/03/2018 9:58,Katelynn Biedinger,312,Dried,DI Delahaze-S-32-28 (Delahaze),975.45,0,975.45,0,TRUE,958.91,0,312,Dried,DI Delahaze-S-32-28 (Delahaze),958.91,0,958.91,0,1.7,N/A,06/03/2018 9:59,Katelynn Biedinger
2378,Pre and Post Final Packaging Adjustment,Inventory Adjust - Pkg Run Variance,,05/03/2018 16:00,Katelynn Biedinger,508(4),Dried,DI Sour Kush-S-8-19 (Sour OG),3470.18,0,3470.18,0,TRUE,3445.2,0,508(4),Dried,DI Sour Kush-S-8-19 (Sour OG),3445.2,0,3445.2,0,0.72,N/A,05/03/2018 16:02,Katelynn Biedinger
2377,QA Retain ,Retain Sample,,05/03/2018 16:00,Janet Schapurga,254(1)-1,Oil,Oil Jesus OG,0,0,0,0,TRUE,0,0,,,,,,0,0,N/A,N/A,05/03/2018 16:01,Janet Schapurga
2376,QA retain,Sample - QA Retain,,05/03/2018 16:00,Karen Hamilton,341(1)-1,Oil,Oil Black Widow,0,0,0,0,TRUE,0,0,,,,,,0,0,N/A,N/A,05/03/2018 16:02,Karen Hamilton
2375,QA retain,Sample - QA Retain,,05/03/2018 15:59,Karen Hamilton,340(1)-1,Oil,Oil Black Widow,0,0,0,0,TRUE,0,0,,,,,,0,0,N/A,N/A,05/03/2018 15:59,Karen Hamilton
2374,QA Retain ,Retain Sample,,05/03/2018 15:57,Janet Schapurga,380(1)-1,Oil,Oil Treasure Island (APH),0,0,0,0,TRUE,0,0,,,,,,0,0,N/A,N/A,05/03/2018 15:59,Janet Schapurga
2373,QA Retain,Sample - QA Retain,,05/03/2018 15:56,Karen Hamilton,383(1)-1,Oil,Oil Alien Dawg (APH),0,0,0,0,TRUE,0,0,,,,,,0,0,N/A,N/A,05/03/2018 15:58,Karen Hamilton
2372,QA Retain,Retain Sample,,05/03/2018 15:50,Janet Schapurga,379(1)-1,Oil,Oil Treasure Island (APH),0,0,0,0,TRUE,0,0,,,,,,0,0,N/A,N/A,05/03/2018 15:55,Janet Schapurga
2371,Pre and Post Final Packaging Adjustment,Inventory Adjust - Pkg Run Variance,,05/03/2018 14:47,Katelynn Biedinger,320,Dried,DI Delahaze-S-32-31 (Larry OG),5770.28,0,5770.28,0,TRUE,5738.05,0,320,Dried,DI Delahaze-S-32-31 (Larry OG),5738.05,0,5738.05,0,0.56,N/A,05/03/2018 14:49,Katelynn Biedinger
2370,QA Release Sample - Microbial,Sample - Microbial,,05/03/2018 13:14,Janet Schapurga,552(7),Dried,DI Nebula II-S-26-3 (High Voltage CBD),60.88,0,60.88,0,TRUE,60.88,0,552(7),Dried,DI Nebula II-S-26-3 (High Voltage CBD),60.88,0,60.88,0,N/A,N/A,05/03/2018 13:16,Janet Schapurga
2369,QA  Release Sample- Microbial,Sample - Microbial,,05/03/2018 13:02,Karen Hamilton,552,Dried,DI Nebula II-S-26-3 (High Voltage CBD),61.06,0,61.06,0,TRUE,61.06,0,552,Dried,DI Nebula II-S-26-3 (High Voltage CBD),61.06,0,61.06,0,N/A,N/A,05/03/2018 13:07,Karen Hamilton
2368,TTC Correction,Process - Transfer to Curing,,05/03/2018 12:45,Meagan Moeyaert,,,,,,0,0,TRUE,261.1,0,571,Fresh,R&D Crops White Berry,261.1,0,261.1,0,N/A,N/A,05/03/2018 12:46,Meagan Moeyaert
2367,Pre and Post Final Packaging Adjustment,Inventory Adjust - Pkg Run Variance,,05/03/2018 12:23,Kamil Maslowski,304,Dried,DI Delahaze-S-32-32 (Lemon Larry),398.94,0,398.94,0,TRUE,374.7,0,304,Dried,DI Delahaze-S-32-32 (Lemon Larry),374.7,0,374.7,0,6.08,N/A,05/03/2018 12:24,Kamil Maslowski
2366,Pre and Post Final Packaging Adjustment,Inventory Adjust - Pkg Run Variance,,05/03/2018 10:59,Katelynn Biedinger,288,Dried,DI Sour Kush-S-8-25 (Sour Kush),2338.11,0,2338.11,0,TRUE,2270.28,0,288,Dried,DI Sour Kush-S-8-25 (Sour Kush),2270.28,0,2270.28,0,2.9,N/A,05/03/2018 11:00,Katelynn Biedinger
2365,Add back lod that was done before transfer to cure,Inventory Adjust - Correct Entry Error,,05/03/2018 10:31,Meagan Moeyaert,553(3),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),9208.21,0,9208.21,0,TRUE,9213.9,0,553(3),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),9213.9,0,9213.9,0,N/A,N/A,05/03/2018 10:31,Meagan Moeyaert
2364,Pre and Post Final Packaging Adjustment,Inventory Adjust - Pkg Run Variance,,05/03/2018 9:53,Katelynn Biedinger,280,Dried,DI Lavender Kush-S-11-25,1330.93,0,1330.93,0,TRUE,1291.78,0,280,Dried,DI Lavender Kush-S-11-25,1291.78,0,1291.78,0,2.94,N/A,05/03/2018 9:55,Katelynn Biedinger
2363,ttc,Process - Transfer to Curing,,05/03/2018 8:34,Meagan Moeyaert,572,Fresh,R&D Crops White Berry,1194.53,0,1194.53,0,TRUE,255.4,0,572,Dried,R&D Crops White Berry,255.4,0,255.4,0,78.62,N/A,05/03/2018 8:34,Meagan Moeyaert
2362,lod,Sample - MBA,,05/03/2018 8:32,Meagan Moeyaert,572,Fresh,R&D Crops White Berry,4.57,0,4.57,0,TRUE,0,0,,,,,,0,0,N/A,N/A,05/03/2018 8:33,Meagan Moeyaert
2361,ttc,Process - Transfer to Curing,,05/03/2018 8:30,Meagan Moeyaert,573,Fresh,R&D Crops White Berry,944.52,0,944.52,0,TRUE,200.9,0,573,Dried,R&D Crops White Berry,200.9,0,200.9,0,78.73,N/A,05/03/2018 8:30,Meagan Moeyaert
2360,lod,Sample - MBA,,05/03/2018 8:27,Meagan Moeyaert,573,Fresh,R&D Crops White Berry,4.58,0,4.58,0,TRUE,0,0,,,,,,0,0,N/A,N/A,05/03/2018 8:28,Meagan Moeyaert
2359,lod,Sample - MBA,,05/03/2018 8:26,Meagan Moeyaert,573,Fresh,R&D Crops White Berry,949.1,0,949.1,0,TRUE,949.1,0,573,Fresh,R&D Crops White Berry,949.1,0,949.1,0,N/A,N/A,05/03/2018 8:27,Meagan Moeyaert
2358,TTC,Process - Transfer to Curing,,05/03/2018 8:25,Meagan Moeyaert,571,Fresh,R&D Crops White Berry,738.07,0,738.07,0,TRUE,0,0,,,,,,0,0,N/A,N/A,05/03/2018 8:25,Meagan Moeyaert
2357,lod,Sample - MBA,,05/03/2018 8:10,Meagan Moeyaert,571,Fresh,R&D Crops White Berry,4.66,0,4.66,0,TRUE,0,0,,,,,,0,0,N/A,N/A,05/03/2018 8:10,Meagan Moeyaert
2356,TTC,Process - Transfer to Curing,,04/03/2018 12:55,Bridget Fritz,575,Fresh,R&D Crops Jesus OG-S-18-34,1104.62,0,1104.62,0,TRUE,298.5,0,575,Dried,R&D Crops Jesus OG-S-18-34,298.5,0,298.5,0,72.98,N/A,04/03/2018 12:56,Bridget Fritz
2355,TTC,Process - Transfer to Curing,,04/03/2018 12:49,Bridget Fritz,574,Fresh,R&D Crops White Berry,913.92,0,913.92,0,TRUE,125.6,0,574,Dried,R&D Crops White Berry,125.6,0,125.6,0,86.26,N/A,04/03/2018 12:49,Bridget Fritz
2354,TTC,Process - Transfer to Curing,,04/03/2018 12:39,Bridget Fritz,567,Fresh,R&D Crops Northern Lights,1189.13,0,1189.13,0,TRUE,293.9,0,567,Dried,R&D Crops Northern Lights,293.9,0,293.9,0,75.28,N/A,04/03/2018 12:39,Bridget Fritz
2353,TTC,Process - Transfer to Curing,,04/03/2018 12:34,Bridget Fritz,566,Fresh,R&D Crops Northern Lights,794.22,0,794.22,0,TRUE,200,0,566,Dried,R&D Crops Northern Lights,200,0,200,0,74.82,N/A,04/03/2018 12:34,Bridget Fritz
2352,TTC,Process - Transfer to Curing,,04/03/2018 12:29,Bridget Fritz,570,Fresh,R&D Crops Northern Lights,548.83,0,548.83,0,TRUE,127.8,0,570,Dried,R&D Crops Northern Lights,127.8,0,127.8,0,76.71,N/A,04/03/2018 12:29,Bridget Fritz
2351,TTC,Process - Transfer to Curing,,04/03/2018 12:24,Bridget Fritz,569,Fresh,R&D Crops Northern Lights,751.57,0,751.57,0,TRUE,168.7,0,569,Dried,R&D Crops Northern Lights,168.7,0,168.7,0,77.55,N/A,04/03/2018 12:25,Bridget Fritz
2350,ttc,Process - Transfer to Curing,,04/03/2018 12:18,Bridget Fritz,568,Fresh,R&D Crops Northern Lights,879.78,0,879.78,0,TRUE,203.3,0,568,Dried,R&D Crops Northern Lights,203.3,0,203.3,0,76.89,N/A,04/03/2018 12:19,Bridget Fritz
2349,lod,Sample - MBA,,04/03/2018 12:17,Meagan Moeyaert,575,Fresh,R&D Crops Jesus OG-S-18-34,4.88,0,4.88,0,TRUE,0,0,,,,,,0,0,N/A,N/A,04/03/2018 12:17,Meagan Moeyaert
2348,TTC,Process - Transfer to Curing,,04/03/2018 12:09,Bridget Fritz,,,,,,0,0,TRUE,0,0,,,,,,0,0,N/A,N/A,07/03/2019 13:08,Shawn Clarke
2347,TTC,Process - Transfer to Curing,,04/03/2018 12:09,Bridget Fritz,581,Fresh,R&D Crops NYC Diesel,1097.75,0,1097.75,0,TRUE,240.5,0,581,Dried,R&D Crops NYC Diesel,240.5,0,240.5,0,78.09,N/A,04/03/2018 12:10,Bridget Fritz
2346,TTC,Process - Transfer to Curing,,04/03/2018 12:01,Bridget Fritz,579,Fresh,R&D Crops NYC Diesel,873.58,0,873.58,0,TRUE,180.6,0,579,Dried,R&D Crops NYC Diesel,180.6,0,180.6,0,79.33,N/A,04/03/2018 12:02,Bridget Fritz
2345,lod,Sample - MBA,,04/03/2018 11:55,Meagan Moeyaert,574,Fresh,R&D Crops White Berry,4.28,0,4.28,0,TRUE,0,0,,,,,,0,0,N/A,N/A,04/03/2018 11:55,Meagan Moeyaert
2344,lod,Sample - MBA,,04/03/2018 11:55,Meagan Moeyaert,573,Fresh,R&D Crops White Berry,4.2,0,4.2,0,TRUE,0,0,,,,,,0,0,N/A,N/A,04/03/2018 11:55,Meagan Moeyaert
2343,lod,Sample - MBA,,04/03/2018 11:54,Meagan Moeyaert,571,Fresh,R&D Crops White Berry,4.97,0,4.97,0,TRUE,0,0,,,,,,0,0,N/A,N/A,04/03/2018 11:54,Meagan Moeyaert
2342,TTC,Process - Transfer to Curing,,04/03/2018 11:53,Bridget Fritz,580,Fresh,R&D Crops NYC Diesel,762.7,0,762.7,0,TRUE,149.7,0,580,Dried,R&D Crops NYC Diesel,149.7,0,149.7,0,80.37,N/A,04/03/2018 11:53,Bridget Fritz
2341,lod,Sample - MBA,,04/03/2018 11:51,Meagan Moeyaert,581,Fresh,R&D Crops NYC Diesel,4.25,0,4.25,0,TRUE,0,0,,,,,,0,0,N/A,N/A,04/03/2018 11:51,Meagan Moeyaert
2340,TTC,Process - Transfer to Curing,,04/03/2018 11:41,Bridget Fritz,578,Fresh,R&D Crops NYC Diesel,1180.23,0,1180.23,0,TRUE,276.1,0,578,Dried,R&D Crops NYC Diesel,276.1,0,276.1,0,76.61,N/A,04/03/2018 11:42,Bridget Fritz
2339,lod,Sample - MBA,,04/03/2018 11:30,Meagan Moeyaert,567,Fresh,R&D Crops Northern Lights,4.97,0,4.97,0,TRUE,0,0,,,,,,0,0,N/A,N/A,04/03/2018 11:31,Meagan Moeyaert
2338,lod,Sample - MBA,,04/03/2018 11:27,Meagan Moeyaert,566,Fresh,R&D Crops Northern Lights,4.68,0,4.68,0,TRUE,0,0,,,,,,0,0,N/A,N/A,04/03/2018 11:28,Meagan Moeyaert
2337,lod,Sample - MBA,,04/03/2018 11:23,Meagan Moeyaert,570,Fresh,R&D Crops Northern Lights,4.57,0,4.57,0,TRUE,0,0,,,,,,0,0,N/A,N/A,04/03/2018 11:24,Meagan Moeyaert
2336,lod,Sample - MBA,,04/03/2018 11:12,Meagan Moeyaert,569,Fresh,R&D Crops Northern Lights,4.03,0,4.03,0,TRUE,0,0,,,,,,0,0,N/A,N/A,04/03/2018 11:12,Meagan Moeyaert
2335,LOD,Sample - MBA,,04/03/2018 11:11,Meagan Moeyaert,568,Fresh,R&D Crops Northern Lights,4.12,0,4.12,0,TRUE,0,0,,,,,,0,0,N/A,N/A,04/03/2018 11:11,Meagan Moeyaert
2334,lod,Sample - MBA,,04/03/2018 10:52,Meagan Moeyaert,579,Fresh,R&D Crops NYC Diesel,3.92,0,3.92,0,TRUE,0,0,,,,,,0,0,N/A,N/A,04/03/2018 10:53,Meagan Moeyaert
2333,lod,Sample - MBA,,04/03/2018 10:51,Meagan Moeyaert,580,Fresh,R&D Crops NYC Diesel,5,0,5,0,TRUE,0,0,,,,,,0,0,N/A,N/A,04/03/2018 10:51,Meagan Moeyaert
2332,Correction to LOD,Inventory Adjust - Correct Entry Error,,04/03/2018 10:50,Meagan Moeyaert,,,,,,0,0,TRUE,767.7,0,580,Fresh,R&D Crops NYC Diesel,767.7,0,767.7,0,N/A,N/A,04/03/2018 10:51,Meagan Moeyaert
2331,lod,Sample - MBA,,04/03/2018 10:49,Meagan Moeyaert,580,Fresh,R&D Crops NYC Diesel,767.7,0,767.7,0,TRUE,0,0,,,,,,0,0,N/A,N/A,04/03/2018 10:49,Meagan Moeyaert
2330,lod,Sample - MBA,,04/03/2018 10:47,Meagan Moeyaert,578,Fresh,R&D Crops NYC Diesel,4.67,0,4.67,0,TRUE,0,0,,,,,,0,0,N/A,N/A,04/03/2018 10:47,Meagan Moeyaert
2329,ttc,Process - Transfer to Curing,,03/03/2018 13:36,Meagan Moeyaert,582,Fresh,R&D Crops Conspiracy Kush,447.13,0,447.13,0,TRUE,106.5,0,582,Dried,R&D Crops Conspiracy Kush,106.5,0,106.5,0,76.18,N/A,03/03/2018 13:37,Meagan Moeyaert
2328,lod,Sample - MBA,,03/03/2018 13:36,Meagan Moeyaert,582,Fresh,R&D Crops Conspiracy Kush,4.47,0,4.47,0,TRUE,0,0,,,,,,0,0,N/A,N/A,03/03/2018 13:36,Meagan Moeyaert
2327,ttc,Process - Transfer to Curing,,03/03/2018 13:23,Meagan Moeyaert,583,Fresh,R&D Crops Conspiracy Kush,992.9,0,992.9,0,TRUE,223,0,583,Dried,R&D Crops Conspiracy Kush,223,0,223,0,77.54,N/A,03/03/2018 13:23,Meagan Moeyaert
2326,lod,Sample - MBA,,03/03/2018 13:22,Meagan Moeyaert,583,Fresh,R&D Crops Conspiracy Kush,4,0,4,0,TRUE,0,0,,,,,,0,0,N/A,N/A,03/03/2018 13:23,Meagan Moeyaert
2325,ttb,Process - Transfer to Bulk,,03/03/2018 12:01,Meagan Moeyaert,552(7),Dried,DI Nebula II-S-26-3 (High Voltage CBD),3621.3,0,3621.3,0,TRUE,3621.3,0,552(7),Dried,DI Nebula II-S-26-3 (High Voltage CBD),3621.3,0,3621.3,0,N/A,N/A,03/03/2018 12:01,Meagan Moeyaert
2324,merge in cure,Process - Lot Merge,,03/03/2018 11:59,Meagan Moeyaert,552(7),Dried,DI Nebula II-S-26-3 (High Voltage CBD),1705.23,0,3634.89,0,TRUE,3621.3,0,552(7),Dried,DI Nebula II-S-26-3 (High Voltage CBD),3621.3,0,3621.3,0,0.37,N/A,03/03/2018 12:00,Meagan Moeyaert
2324,merge in cure,Process - Lot Merge,,03/03/2018 11:59,Meagan Moeyaert,552(11),Dried,DI Nebula II-S-26-3 (High Voltage CBD),1929.66,0,3634.89,0,TRUE,3621.3,0,552(7),Dried,DI Nebula II-S-26-3 (High Voltage CBD),3621.3,0,3621.3,0,0.37,N/A,03/03/2018 12:00,Meagan Moeyaert
2323,merge (after totes created),Process - Lot Merge,,03/03/2018 11:43,Meagan Moeyaert,553(9),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),11903.6,0,14843.6,0,TRUE,14843.6,0,553(7),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),14843.6,0,14843.6,0,N/A,N/A,03/03/2018 11:43,Meagan Moeyaert
2323,merge (after totes created),Process - Lot Merge,,03/03/2018 11:43,Meagan Moeyaert,553(7),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),2940,0,14843.6,0,TRUE,14843.6,0,553(7),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),14843.6,0,14843.6,0,N/A,N/A,03/03/2018 11:43,Meagan Moeyaert
2322,ttb (after totes created),Process - Transfer Drying to Bulk,,03/03/2018 11:40,Meagan Moeyaert,553(9),Fresh,DI Atomical Haze-S-29-5 (Quantum Kush),52359.44,0,52359.44,0,TRUE,11903.6,0,553(9),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),11903.6,0,11903.6,0,77.27,N/A,03/03/2018 11:41,Meagan Moeyaert
2321,ttb (note: completed after totes were created),Process - Transfer Drying to Bulk,,03/03/2018 11:39,Meagan Moeyaert,553(7),Fresh,DI Atomical Haze-S-29-5 (Quantum Kush),12462.83,0,12462.83,0,TRUE,2940,0,553(7),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),2940,0,2940,0,76.41,N/A,03/03/2018 11:39,Meagan Moeyaert
2320,ttc,Process - Transfer to Curing,,03/03/2018 10:07,Meagan Moeyaert,565,Fresh,R&D Crops Ice Cream,1180.77,0,1180.77,0,TRUE,281.8,0,565,Dried,R&D Crops Ice Cream,281.8,0,281.8,0,76.13,N/A,03/03/2018 10:07,Meagan Moeyaert
2319,ttc,Process - Transfer to Curing,,03/03/2018 10:03,Meagan Moeyaert,564,Fresh,R&D Crops Ice Cream,1210.61,0,1210.61,0,TRUE,243.3,0,564,Dried,R&D Crops Ice Cream,243.3,0,243.3,0,79.9,N/A,03/03/2018 10:03,Meagan Moeyaert
2318,ttc,Process - Transfer to Curing,,03/03/2018 10:00,Meagan Moeyaert,563,Fresh,R&D Crops Ice Cream,1567.97,0,1567.97,0,TRUE,333.2,0,563,Dried,R&D Crops Ice Cream,333.2,0,333.2,0,78.75,N/A,03/03/2018 10:00,Meagan Moeyaert
2317,lod,Sample - MBA,,03/03/2018 9:15,Meagan Moeyaert,564,Fresh,R&D Crops Ice Cream,4.89,0,4.89,0,TRUE,0,0,,,,,,0,0,N/A,N/A,03/03/2018 9:15,Meagan Moeyaert
2316,lod,Sample - MBA,,03/03/2018 9:14,Meagan Moeyaert,565,Fresh,R&D Crops Ice Cream,4.63,0,4.63,0,TRUE,0,0,,,,,,0,0,N/A,N/A,03/03/2018 9:14,Meagan Moeyaert
2315,lod,Sample - MBA,,03/03/2018 9:08,Meagan Moeyaert,563,Fresh,R&D Crops Ice Cream,5.63,0,5.63,0,TRUE,0,0,,,,,,0,0,N/A,N/A,03/03/2018 9:08,Meagan Moeyaert
2314,lod-mar 2,Allocate for Bulk Sale,,03/03/2018 9:07,Meagan Moeyaert,563,Fresh,R&D Crops Ice Cream,5,0,5,0,TRUE,0,0,,,,,,0,0,N/A,N/A,03/03/2018 9:08,Meagan Moeyaert
2313,ttc Mar 2,Process - Transfer to Curing,,03/03/2018 8:23,Meagan Moeyaert,557,Fresh,R&D Crops Dutch Dragon,1653.87,0,1653.87,0,TRUE,417.5,0,557,Dried,R&D Crops Dutch Dragon,417.5,0,417.5,0,74.76,N/A,03/03/2018 8:23,Meagan Moeyaert
2312,lod from March 2,Sample - MBA,,03/03/2018 8:21,Meagan Moeyaert,557,Fresh,R&D Crops Dutch Dragon,4.73,0,4.73,0,TRUE,0,0,,,,,,0,0,N/A,N/A,03/03/2018 8:22,Meagan Moeyaert
